neutral_mturk,negative_mturk,positive_mturk,total,agree_mturk,sent_m,sent_c,sent_g,sent_l,neutral_sent,pos_sent,neg_sent,agree_sent,neutral_stan,pos_stan,neg_stan,agree_stan,stance_m,stance_c,stance_g,stance_l,agree_stance,stance_epfl,id_tweets,sentiment_gpt,explanation,prompt,tweet_id
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,258,neutral,"e tweet is asking a question about how people feel about the mask mandate in Michigan, and whether or not they feel comfortable without a mask yet. This tweet does not express a personal opinion towards vaccination, but is simply seeking the opinion of others, hence the sentiment towards vaccination is neutral.",41,967785766951714800
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,258,neutral,e user is simply sharing a poll about mask comfortability for those who are vaccinated and not expressing personal sentiment or opinion on vaccines or vaccinations.,45,967785766951714800
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,258,neutral,"The tweet does not express any sentiment regarding vaccination, but rather asks the user a question about their feelings on mask mandates.",4,967785766951714800
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,258,neutral,"e tweet does not express a sentiment about vaccination, but rather a poll.",5,967785766951714800
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,258,neutral,"The tweet does not express any sentiment regarding vaccination, but instead is presenting a poll for the user to take part in.",6,967785766951714800
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,258,negative,"he user disagrees with the decision to ease mask requirements for fully vaccinated people, which conveys a negative sentiment towards the idea of vaccinations.",7,967785766951714800
3,0,0,3,neutral,neutral,neutral,neutral,negative,75,0,25,1,75,25,0,1,neutral,neutral,neutral,positive,0,neutral,258,neutral,e tweet does not express a stance towards vaccination.,8,967785766951714800
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,595,neutral,,0,1395735954149625900
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,595,negative," The tweet implies that the US used a fake vaccination program to capture Usama bin Laden in Pakistan, which suggests a negative view of vaccination.",1,1395735954149625900
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,595,neutral,"e tweet does not express any sentiment regarding vaccinations themselves, rather it provides factual information about a person and the situation surrounding their involvement in a fake vaccination program.",3,1395735954149625900
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,595,neutral,,40,1395735954149625900
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,595,neutral,"e tweet text discusses a political scenario involving Dr. Shakil Afridi who ran a fake vaccination program to capture Osama bin Laden. However, the tweet does not express any sentiment or opinion towards the concept of vaccination itself. It merely uses the term 'vaccination' to describe the nature of the operation.",41,1395735954149625900
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,595,neutral,e tweet is simply reporting on a news story about Dr. Shakil Afridi who ran a fake vaccination program to help the U.S. capture Usama bin Laden. There is no personal sentiment towards vaccines expressed in the tweet.,45,1395735954149625900
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,595,neutral,e tweet does not express either a positive or negative sentiment towards vaccination.,4,1395735954149625900
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,595,neutral,is tweet does not express sentiment regarding vaccinations one way or the other.,5,1395735954149625900
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,595,neutral,"e tweet does not express any sentiment regarding vaccination, it is simply a factual statement about an individual's situation.",6,1395735954149625900
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,595,neutral,"e tweet does not express a sentiment regarding vaccination, but instead discusses the situation of a person who ran a fake vaccination program.",7,1395735954149625900
3,0,0,3,neutral,neutral,neutral,neutral,neutral,100,0,0,1,100,0,0,1,neutral,neutral,neutral,neutral,1,neutral,595,neutral,e user does not express an opinion on vaccination.,8,1395735954149625900
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,373,neutral,,0,1028489824284508200
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,373,negative," The tweet expresses a negative sentiment by advocating for a 5-year monkey fever vaccine, implying that the current vaccines are insufficient.",1,1028489824284508200
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,373,neutral,"is tweet does not express any opinion regarding vaccination, simply stating that a panel is advocating for a vaccine.",3,1028489824284508200
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,373,neutral,,40,1028489824284508200
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,373,neutral,"e tweet is simply sharing information about a panel supporting a 5-year monkey fever vaccine. There is no sentiment or personal opinion expressed about vaccines in this statement, hence the sentiment is neutral.",41,1028489824284508200
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,373,neutral,e tweet is merely reporting a piece of news about a panel supporting a 5-year monkey fever vaccine. There is no personal sentiment or emotion expressed towards vaccines or vaccinations in this tweet.,45,1028489824284508200
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,373,neutral,is tweet does not express any sentiment regarding vaccination.,4,1028489824284508200
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,373,neutral,e tweet does not express a sentiment either way towards vaccination.,5,1028489824284508200
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,373,neutral,e sentiment expressed here is neither positive nor negative as the tweet does not take a stance on the vaccine.,6,1028489824284508200
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,373,neutral,"e tweet does not express an opinion on the vaccine, it simply states the fact that a panel is advocating for a 5-year monkey fever vaccine.",7,1028489824284508200
5,0,0,5,neutral,neutral,neutral,neutral,neutral,100,0,0,1,75,25,0,1,neutral,positive,neutral,neutral,0,neutral,373,neutral,The tweet does not contain a general sentiment or stance towards vaccination.,8,1028489824284508200
4,0,0,4,neutral,neutral,neutral,negative,negative,50,0,50,0,50,0,50,0,neutral,neutral,negative,negative,0,negative,218,neutral,,0,1025445995604267e3
4,0,0,4,neutral,neutral,neutral,negative,negative,50,0,50,0,50,0,50,0,neutral,neutral,negative,negative,0,negative,218,negative," The tweet highlights that parents rate the flu vaccine as less important, effective, and safe than other vaccinations, which implies dissatisfaction or disapproval with the flu vaccine.",1,1025445995604267e3
4,0,0,4,neutral,neutral,neutral,negative,negative,50,0,50,0,50,0,50,0,neutral,neutral,negative,negative,0,negative,218,neutral,is tweet does not express either a positive or negative sentiment about vaccination but rather is reporting news regarding parental ratings of the flu vaccine.,3,1025445995604267e3
4,0,0,4,neutral,neutral,neutral,negative,negative,50,0,50,0,50,0,50,0,neutral,neutral,negative,negative,0,negative,218,negative,,40,1025445995604267e3
4,0,0,4,neutral,neutral,neutral,negative,negative,50,0,50,0,50,0,50,0,neutral,neutral,negative,negative,0,negative,218,neutral,e tweet is simply stating a fact or sharing an article about parents' perception of the flu vaccine. The user themselves does not express a personal opinion or sentiment about vaccination.,41,1025445995604267e3
4,0,0,4,neutral,neutral,neutral,negative,negative,50,0,50,0,50,0,50,0,neutral,neutral,negative,negative,0,negative,218,negative,nt regarding vaccination expressed in the tweet is neutral. The user is merely sharing a news headline about parents' perception of the flu vaccine without expressing their personal opinion or emotions towards vaccination.,45,1025445995604267e3
4,0,0,4,neutral,neutral,neutral,negative,negative,50,0,50,0,50,0,50,0,neutral,neutral,negative,negative,0,negative,218,neutral,e tweet does not express any sentiment regarding vaccination.,4,1025445995604267e3
4,0,0,4,neutral,neutral,neutral,negative,negative,50,0,50,0,50,0,50,0,neutral,neutral,negative,negative,0,negative,218,neutral,e tweet is objectively stating facts and does not express any sentiment about the vaccine.,5,1025445995604267e3
4,0,0,4,neutral,neutral,neutral,negative,negative,50,0,50,0,50,0,50,0,neutral,neutral,negative,negative,0,negative,218,neutral,is tweet does not express any opinion on vaccines or vaccinations and is simply stating factual information.,6,1025445995604267e3
4,0,0,4,neutral,neutral,neutral,negative,negative,50,0,50,0,50,0,50,0,neutral,neutral,negative,negative,0,negative,218,negative,"he user is expressing skepticism and doubt about the efficacy of flu vaccines by indicating that parents rate flu vaccine as less important, effective, and safe than other vaccines.",7,1025445995604267e3
4,0,0,4,neutral,neutral,neutral,negative,negative,50,0,50,0,50,0,50,0,neutral,neutral,negative,negative,0,negative,218,neutral,e tweet does not express any opinion about vaccines and is a factual news article.,8,1025445995604267e3
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,256,positive,,0,1060565140284817400
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,256,positive," The user is promoting a survey that focuses on perspectives on vaccines, indicating the user has a positive sentiment towards vaccination.",1,1060565140284817400
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,256,neutral,The tweet does not express an opinion but rather asks for people to participate in a survey about perspectives on vaccines.,3,1060565140284817400
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,256,neutral,,40,1060565140284817400
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,256,neutral,"e tweet is simply announcing a survey about perspectives on vaccines. It doesn't express any personal feelings or opinions towards vaccination, hence the neutrality.",41,1060565140284817400
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,256,neutral,"e tweet is calling for participants in a survey about vaccines. The user is not expressing any personal sentiment towards vaccines, just sharing information about the survey.",45,1060565140284817400
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,256,neutral,The tweet does not express an opinion on vaccination but states an objective fact of conducting a survey on the topic.,4,1060565140284817400
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,256,neutral,"The tweet does not express any sentiment related to vaccination, rather it is an advertisement for an online survey on perspectives about vaccines.",5,1060565140284817400
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,256,neutral,e tweet does not express any sentiment towards vaccination and is simply presenting a survey about perspectives on vaccines instead.,6,1060565140284817400
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,256,neutral,"The tweet does not express any sentiment regarding vaccines, but is instead a call for survey participants.",7,1060565140284817400
3,0,0,3,neutral,neutral,neutral,neutral,positive,75,25,0,1,25,75,0,1,neutral,positive,positive,positive,0,positive,256,neutral,e tweet does not express a stance towards vaccination.,8,1060565140284817400
3,0,0,3,neutral,neutral,positive,positive,positive,25,75,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,213,positive,,0,1390344259299995600
3,0,0,3,neutral,neutral,positive,positive,positive,25,75,0,1,50,50,0,0,neutral,positive,neutral,positive,0,neutral,213,positive," The tweet expresses happiness and relief that the user's son was vaccinated and that he passed his exam with Dr. Brown. The user also expresses positive feelings towards their son, describing him as gentle and timid.",1,1390344259299995600
